,Año,Actividad,Capital Federal,Gran Buenos Aires,Resto Bs As,Catamarca,Cordoba,Corrientes,Chaco,Chubut,Entre Rios,Formosa,Jujuy,La Pampa,La Rioja,Mendoza,Misiones,Neuquen,Rio Negro,Salta,San Juan,San Luis,Santa Cruz,Santa Fe,Santiago del Estero,Tierra del Fuego,Tucuman
2356,2020-08-01,Otras asociaciones,"2,176,431","389,107","155,457","2,073","227,006","29,155","1,389,825","39,507","23,256","7,571","6,408","25,364","2,289","198,435","7,636","19,006","27,783","28,056","17,074","1,329","14,660","723,160","3,050","8,607","257,118"
2357,2020-08-01,Organizaciones y órganos extraterritoriales,"12,895","1,753","1,664",-,995,24,-,80,"1,285",763,292,-,-,21,211,480,40,417,33,44,251,"26,071",-,-,76
2358,2020-08-01,Otros servicios,"57,507,434","11,119,297","9,191,302","182,602","7,028,357","739,549","590,122","883,875","2,382,833","178,527","191,486","739,066","903,452","3,235,199","847,680","1,224,398","930,729","625,194","1,245,935","392,187","823,789","8,437,941","288,223","385,444","1,865,040"
2359,2020-08-01,Total de actividades económicas,"1,314,791,613","311,519,598","296,026,142","6,966,237","203,640,339","22,473,420","24,286,483","29,555,358","42,883,925","9,005,700","15,292,010","19,651,841","8,147,438","67,359,786","27,937,966","49,663,356","21,807,279","43,943,732","14,178,275","10,794,632","12,538,586","237,027,890","19,070,534","15,704,103","55,586,174"
2360,2020-09-01,No identificada,"35,693,783","10,546,457","7,593,031","104,263","8,880,833","227,065","220,446","437,505","215,201","144,293","218,520","124,305","29,559","1,223,647","151,479","3,596,321","237,291","294,862","268,435","201,495","94,484","1,600,821","4,006,521","942,662","500,426"
2361,2020-09-01,Personas físicas en relación de dependencia laboral,"333,576,643","143,198,908","131,436,991","3,883,814","62,525,897","10,747,087","11,991,959","17,006,729","15,312,422","5,143,512","9,106,917","7,133,184","4,171,205","25,329,023","16,744,337","21,734,472","10,132,685","24,468,617","6,031,229","3,633,862","8,034,563","59,357,899","11,194,589","8,919,404","25,781,354"
2362,2020-09-01,Producción primaria,"224,415,373","22,241,265","54,070,165","434,785","43,964,915","2,855,380","3,567,887","3,407,464","7,258,842","199,493","1,883,765","4,776,959","847,644","7,782,338","804,141","14,459,534","1,754,660","6,988,945","1,407,230","4,183,789","392,224","58,615,810","531,167","131,099","7,181,520"
2363,2020-09-01,"Agricultura, ganadería, caza y silvicultura","104,589,510","17,968,466","52,422,165","416,579","43,570,428","2,808,047","3,559,275","457,526","7,105,785","196,734","1,212,120","4,682,419","803,503","6,808,761","785,589","524,751","1,619,723","6,913,296","1,227,845","4,118,048","87,126","58,181,920","491,319","23,230","7,045,685"
2364,2020-09-01,Cultivos y servicios agrícolas,"60,990,922","8,757,746","35,319,136","405,715","32,343,354","495,236","2,962,649","234,048","4,272,751","45,569","1,171,857","2,385,285","801,718","3,626,500","634,677","361,686","1,331,753","6,299,389","951,969","410,163","30,726","49,868,936","450,146","11,818","6,204,469"
2365,2020-09-01,Cultivos agrícolas,"35,288,846","6,867,585","24,570,987","386,419","21,922,815","128,397","1,744,544","197,870","2,632,673","9,693","329,331","1,106,927","139,369","1,333,702","30,247","116,565","1,054,193","5,166,518","586,610","273,029","7,563","43,839,865","190,593",486,"4,787,331"
2366,2020-09-01,"Cereales, oleaginosas y forrajeras","29,962,650","6,464,018","22,713,907","106,810","20,180,394","70,671","1,738,963","167,667","2,348,906","4,523","84,389","1,088,053","37,188","455,223","16,960","21,826","63,310","2,766,251","43,179","271,994","3,695","42,856,899","179,440",30,"1,421,592"
2367,2020-09-01,"Hortalizas, leg., flores y plantas ornam.","3,405,375","212,751","1,757,946","274,777","1,630,575","29,155","5,232","1,397","33,494","5,003","235,980","18,857","6,125","298,799","2,236","2,530","21,461","1,491,491","505,513",349,137,"954,167","8,194",55,"218,562"
2368,2020-09-01,Frutas -exc. vid para vinificar- y nueces,"1,920,821","190,817","99,136","4,831","111,846","28,571",349,"28,805","250,273",167,"8,961",16,"96,056","579,679","11,051","92,209","969,422","908,775","37,916",686,"3,731","28,799","2,959",400,"3,147,177"
2369,2020-09-01,Cultivos industriales (9),"14,906,259","144,925","5,759,987","14,891","5,999,140","221,590","757,772","24,731","1,276,756","11,832","812,488","928,847","661,887","2,193,545","340,958","42,895","178,872","835,737","343,579","57,480","16,032","3,690,903","142,441","1,032","927,354"
2370,2020-09-01,Plantas para la obtención de fibras,"395,038","30,327","4,172",-,"567,345",873,"524,804",135,662,"1,298",-,-,-,"1,075","1,757","1,046",175,132,517,327,42,"42,915","31,168",417,"14,208"
2371,2020-09-01,Plantas sacaríferas,"211,344",172,"1,120",19,298,77,603,-,13,-,"8,356",-,15,37,165,41,-,"144,012",664,27,-,"1,087",535,-,"514,845"
2372,2020-09-01,Vid para vinificar,"3,866,304","4,168","1,723","1,975","2,601",-,-,3,"1,280",-,-,-,"223,475","2,048,723",-,"25,788","22,170","44,505","329,305",249,50,"4,592",131,-,"3,263"
2373,2020-09-01,Plantas para preparar bebidas,"158,636",504,27,108,"17,536","3,708",22,-,108,-,-,-,-,-,"240,592",-,23,56,-,-,-,361,-,-,-
2374,2020-09-01,Tabaco,"232,927","52,442","7,630",257,833,"3,447",238,3,"4,047",-,"442,588",-,420,192,"10,732",-,-,"185,708",73,-,-,"2,175",-,-,"8,934"
2375,2020-09-01,Especias y plantas arom. y medicinales,"2,325","1,214","58,148",21,"3,317",75,33,72,520,-,334,-,148,50,"8,542",72,-,804,-,-,-,"1,157",1,-,21
2376,2020-09-01,Otros cultivos industriales,"10,039,684","56,098","5,687,167","12,510","5,407,210","213,411","232,071","24,518","1,270,127","10,534","361,210","928,847","437,829","143,467","79,171","15,948","156,503","460,521","13,022","56,877","15,939","3,638,615","110,606",615,"386,081"
2377,2020-09-01,Producción de semillas (10),"505,075","1,138,688","1,362,798",69,"224,064",250,"2,796",164,"2,294",-,71,169,-,"4,300",595,515,511,"5,023","3,611",317,107,"199,561",1,-,"46,347"
2378,2020-09-01,Servicios agrícolas,"10,290,740","606,548","3,625,363","4,335","4,197,335","144,998","457,537","11,282","361,028","24,044","29,967","349,342",461,"94,953","262,876","201,711","98,178","292,110","18,170","79,336","7,024","2,138,606","117,111","10,301","443,437"
2379,2020-09-01,Cría de animales y servicios pecuarios (11),"43,233,317","9,126,724","17,081,866","10,780","11,098,789","2,260,034","523,364","223,188","2,806,486","150,188","38,686","2,294,324","1,783","3,172,187","53,908","161,064","286,924","610,608","275,662","3,707,599","55,247","8,293,880","32,676","10,037","811,018"
2380,2020-09-01,Cría de ganado (12),"40,540,274","9,002,801","16,172,908","8,601","10,019,511","2,244,156","508,797","216,089","1,802,302","149,139","10,285","2,208,464",895,"3,063,981","51,943","154,656","276,412","605,396","260,762","3,686,970","54,048","7,989,269","20,552","9,825","770,779"
2381,2020-09-01,Bovino (13),"22,782,625","4,859,777","10,716,758","7,476","4,742,363","1,917,867","458,699","55,734","1,387,959","148,999","8,838","2,115,121",642,"175,107","33,596","97,591","242,881","547,600","32,192","1,243,436",368,"4,134,965","16,622","2,424","180,577"
2382,2020-09-01,Ovino (14),"965,782","139,162","49,530",-,"8,150",72,2,"63,347","2,788",-,-,"3,224",243,"4,499",-,"4,489","2,537",-,-,376,"30,791","15,640",-,"6,803",-
2383,2020-09-01,Porcino (15),"446,115","133,216","266,886",560,"616,593","15,730","32,365","10,607","35,741",-,883,179,-,"1,817","12,880","1,003",279,"15,880","1,659","3,314",217,"188,483",873,236,249
2384,2020-09-01,Equino (16),"7,547","4,187","27,500",-,"1,642",-,-,-,325,-,-,195,-,-,-,17,11,59,-,-,-,"1,286",12,-,61
2385,2020-09-01,Caprino (17),"3,801","1,003","5,714",-,"8,050",47,-,160,"1,103",-,58,-,-,-,-,73,688,-,56,53,"21,216",739,-,-,5
2386,2020-09-01,En cabañas y haras (18),"158,387","7,234","166,669",173,"41,972","3,876","7,577",462,"11,731",-,-,386,-,591,-,"3,490","1,313","1,339",94,167,-,"8,901",84,-,"2,048"
2387,2020-09-01,Producción de leche (19),"2,035,371","92,747","3,058,896",282,"1,993,922",60,153,-,"185,103",139,-,"54,824",10,96,-,4,"1,950","21,734",-,"9,536",-,"2,725,090",393,-,"18,366"
2388,2020-09-01,Producción de lana y pelos de ganado,"512,372","2,694",495,-,"34,449",-,4,"2,552",3,-,1,-,-,-,-,-,18,-,-,-,121,220,-,218,46
2389,2020-09-01,Otros,"13,628,274","3,762,781","1,880,460",110,"2,572,368","306,504","9,997","83,227","177,549",2,505,"34,534",-,"2,881,872","5,467","47,989","26,736","18,783","226,761","2,430,087","1,334","913,946","2,568",143,"569,426"
2390,2020-09-01,Servicios pecuarios (exc. los veterinarios),"1,928,100","57,560","628,712","1,456","951,967","13,843","11,493","6,578","142,232",976,637,"80,133",888,"70,305","1,966","6,010","8,602","4,192","13,095","19,629","1,077","225,428","8,674",140,"35,959"
2391,2020-09-01,Producc. de granja y cría de animales (20),"764,944","66,363","280,247",724,"127,311","2,035","3,074",521,"861,952",73,"27,765","5,728",-,"37,900",-,397,"1,910","1,020","1,806","1,001",122,"79,183","3,450",72,"4,280"
2392,2020-09-01,"Caza, captura de animales vivos y silvicultura","365,271","83,996","21,164",84,"128,285","52,776","73,262",290,"26,547",977,"1,578","2,810",2,"10,074","97,004","2,002","1,047","3,297",213,286,"1,153","19,103","8,498","1,374","30,199"
2393,2020-09-01,Caza y captura de animales vivos (21),"16,151","4,129",796,1,"116,189",44,63,115,296,-,-,29,-,389,-,434,-,80,-,-,-,"8,925",36,-,116
2394,2020-09-01,"Silvicultura, extracción de madera (22)","349,119","79,867","20,368",83,"12,096","52,732","73,199",175,"26,251",977,"1,578","2,781",2,"9,685","97,004","1,568","1,047","3,217",213,286,"1,153","10,177","8,462","1,374","30,083"
2395,2020-09-01,Pesca (23),"944,127","22,849","735,471",-,"1,003","8,533","2,662","1,399,460","37,041",709,186,43,-,"2,521",364,648,"12,312",107,"2,699","3,848","4,890","2,040",-,"2,805",93
2396,2020-09-01,Explotación de minas y canteras,"118,881,737","4,249,950","912,529","18,206","393,482","38,801","5,950","1,550,478","116,017","2,050","671,457","94,497","44,141","971,056","18,188","13,934,135","122,624","75,542","176,686","61,893","300,208","431,850","39,848","105,064","135,742"
2397,2020-09-01,"Extracción de carbón, lignito y turba","6,444,341","62,171","120,426","13,625","56,682","17,762",324,"144,810","100,426",23,724,"33,814",-,"79,932","1,917","33,226","17,777","26,218","32,255","14,755","62,193","62,147","19,062",987,"48,195"
2398,2020-09-01,Extracción de petróleo crudo y gas natural (24),"85,749,944","45,517","17,846",89,"26,134",62,"1,268","948,647",702,27,"1,739","19,380","35,807","155,826",616,"11,190,513","90,954","7,825","1,190",-,"125,976",942,-,"97,740","1,155"
2399,2020-09-01,Extracción de minerales de uranio y torio,"24,839",316,"3,491",-,14,-,60,290,-,-,306,-,-,350,-,5,-,"2,442",-,-,-,283,675,-,-
2400,2020-09-01,Extracción de minerales metalíferos,"1,353,089","13,906","6,924",4,783,31,"2,138","283,457",71,-,"2,192",-,-,"2,743",-,"8,902",963,"4,646","35,124",493,"3,543","2,203",-,-,"3,189"
2401,2020-09-01,Otros,"25,309,525","4,128,039","763,842","4,488","309,869","20,946","2,159","173,272","14,818","2,000","666,498","41,304","8,335","732,206","15,655","2,701,488","12,929","34,412","108,116","46,645","108,496","366,274","20,112","6,338","83,203"
2402,2020-09-01,Industria manufacturera,"260,258,929","63,013,275","35,328,305","300,229","27,989,762","1,263,180","645,892","1,184,038","4,857,736","32,537","2,001,943","1,649,031","1,428,435","10,011,498","4,932,646","985,055","3,690,044","5,119,418","1,290,760","1,015,410","176,474","57,830,556","303,057","2,868,392","8,308,525"
2403,2020-09-01,Elaboración de productos alimenticios y bebidas,"106,602,050","18,280,519","11,939,234","163,358","9,337,708","913,281","137,791","371,509","3,684,245","7,711","598,914","1,099,192","1,143,190","7,990,477","3,402,866","184,172","3,200,208","2,173,127","742,958","11,820","104,715","38,638,667","158,942","96,070","6,678,357"
2404,2020-09-01,Prod. y proc. de carnes y vegetales (25),"61,748,891","11,366,652","5,572,212","161,072","4,524,455","44,365","28,974","317,804","2,903,792","1,916","89,667","809,892","871,598","1,755,568","1,255,749","27,288","2,853,346","1,093,209","604,804","5,368","81,763","29,603,980","76,066","76,320","4,856,066"
2405,2020-09-01,Elaboración de productos lácteos,"1,820,519","857,228","645,172",-,"1,791,156",520,"3,936","4,299","49,951","1,084",163,150,380,"11,006","6,450","4,951","1,269","4,823","17,915",712,217,"6,649,492",213,180,"7,166"
2406,2020-09-01,Elaboración de productos de molinería (26),"5,559,331","3,759,649","4,322,519","1,034","713,641","158,545","29,406","11,615","128,627","1,287","6,526","266,762",38,"33,774","7,867","6,055","44,273","165,786","36,548",438,"13,051","1,177,503","1,016","4,480","10,490"
2407,2020-09-01,Elaboración de bebidas,"18,126,954","1,338,648","352,216","1,011","689,428","16,055","6,807","22,558","290,507","1,498","1,870","11,406","270,537","6,122,631","6,744","114,800","206,627","652,762","67,438","1,732","6,813","40,555","36,579","8,222","915,462"
2408,2020-09-01,Otros,"19,346,354","958,341","1,047,115",241,"1,619,027","693,797","68,668","15,233","311,369","1,926","500,689","10,982",637,"67,496","2,126,056","31,077","94,694","256,547","16,251","3,571","2,870","1,167,137","45,068","6,868","889,172"
2409,2020-09-01,Fabricación de productos textiles y de cuero,"22,044,507","5,186,831","1,369,686","8,294","497,975","77,608","85,977","343,795","81,753","3,309","4,210","11,398","244,066","191,623","23,199","12,744","14,009","37,157","98,064","8,581","1,843","1,556,766","50,145","136,331","17,714"
2410,2020-09-01,Productos textiles,"9,181,315","1,592,701","665,473","2,031","147,665","64,498","81,841","342,030","27,027",115,"1,637","9,596","2,264","39,697","1,904","5,692","9,803","6,085","41,252","6,847",842,"893,853","47,836","79,412","3,779"
2411,2020-09-01,Prendas de vestir (27),"6,685,750","1,176,925","578,982","5,863","292,227","4,395","3,372","1,570","50,994","2,925","1,428","1,309","4,291","144,942","20,188","6,975","3,834","3,855","54,148","1,537",715,"276,736","1,069","26,086","10,398"
2412,2020-09-01,Curtido y terminación de cueros (28),"6,177,442","2,417,205","125,231",399,"58,082","8,715",764,195,"3,732",269,"1,145",493,"237,511","6,984","1,107",77,372,"27,217","2,665",197,286,"386,178","1,241","30,833","3,538"
2413,2020-09-01,Fabricación de sustancias y productos químicos,"47,656,400","11,573,011","4,955,997","1,151","3,578,086","11,003","15,609","3,830","226,564","6,975",747,"16,003",945,"198,148","46,887","12,087","10,186","392,762","97,287","776,424","3,654","2,522,927",650,"229,632","88,772"
2414,2020-09-01,"Fabricación de maquinaria, equipos e instrumentos","13,002,027","4,057,579","1,641,884","6,804","6,422,452","14,676","83,730","44,219","97,372","1,013","2,562","280,819","13,041","546,299","36,323","165,047","164,614","41,922","33,128","88,108","10,498","4,135,062","18,086","1,772,580","96,088"
2415,2020-09-01,Fabricación de maquinaria y equipo,"12,162,449","3,720,846","1,444,582","6,461","5,779,119","14,142","82,263","17,804","79,116","1,012","1,929","280,235","1,252","502,151","35,067","163,131","138,390","40,503","32,713","45,406","2,597","3,881,668","17,820","1,771,000","95,850"
2416,2020-09-01,"Maq. de oficina, contabilidad e informática","1,317,047","414,083","53,803",71,"375,974",666,397,"1,290","4,701",55,-,"11,044",22,"5,027",213,"13,055",756,75,"1,870","1,239",100,"293,209",113,"7,616","5,808"
2417,2020-09-01,"Radio, televisión y comunicaciones","2,480,070","182,830","4,327",907,"8,663","4,439",165,358,299,-,150,-,-,"1,577","6,229",511,163,303,231,667,33,"24,333",-,"1,673,240",399
2418,2020-09-01,Maquinarias y aparatos eléctricos (29),"1,639,378","1,371,145","101,295",-,"862,965",591,"6,261","5,387","19,257",218,716,"1,365",-,"125,643",81,"43,983","7,675","15,913","6,217","31,802",20,"693,136",323,"72,578","22,520"
2419,2020-09-01,Otras maquinarias y equipos,"6,725,954","1,752,787","1,285,157","5,483","4,531,517","8,447","75,439","10,769","54,859",739,"1,063","267,825","1,230","369,904","28,543","105,582","129,797","24,211","24,394","11,698","2,444","2,870,991","17,384","17,566","67,122"
2420,2020-09-01,"Instrum. médicos, ópticos y de precisión (30)","839,578","336,733","197,301",343,"643,332",535,"1,467","26,414","18,256",1,633,585,"11,789","44,149","1,256","1,916","26,224","1,419",415,"42,702","7,901","253,394",265,"1,580",238
2421,2020-09-01,Fabricación de vehículos y equipo de transporte,"11,692,973","7,347,004","5,091,278","3,092","3,082,035",211,"4,042","28,665","168,302",-,49,"2,208",2,"9,431",945,"13,253","40,408",712,"12,507","20,512","13,220","2,251,345","1,544","26,719","25,130"
2422,2020-09-01,"Automotores, remolques y semirremolques","9,958,403","2,765,189","4,901,155","3,092","1,417,620",85,65,"6,299","143,413",-,36,"2,155",-,"5,167",888,"1,609","2,162",469,"10,830","20,512",282,"1,218,432","1,503","26,002","23,754"
2423,2020-09-01,Equipo de transporte,"1,734,570","4,581,816","190,123",-,"1,664,416",126,"3,977","22,365","24,888",-,13,53,2,"4,263",57,"11,644","38,245",242,"1,676",-,"12,937","1,032,914",41,717,"1,375"
